description,title,image_id,user_tags
,Path has turned to a stream,2934362552,"['beach', 'cliff', 'coast', 'coast path', 'coastal', 'coastline', 'cornish', 'cornwall', 'england', 'english', 'flood', 'ocean', 'path', 'rain', 'sea', 'south', 'southwest', 'storm', 'track', 'uk', 'view', 'walk', 'west', 'wet']"
Long stay? You bet!,Buckingham Floods,865162029,"['buckingham', 'flood']"
,Going to Argentina,642026090,"['brasil', 'brazil', 'road', 'weather']"
Education writers toured flood damaged neighborhoods and schools June 1,katrina 1,158291030,"['katrina', 'new orleans', 'schools']"
,"New Orleans, 12-10 177",5401117463,"['2010', 'december', 'flood', 'flooding', 'hurricane', 'katrina damage', 'la', 'louisiana', 'lower ninth ward', 'new orleans, 12-10', 'new orleans trip', 'picnik']"
"New York, June 2010
Pentax *ist DL with a Sigma 18-125mm F3.8-5.6 DC lens",Looking Down 36th Street,5260113359,"['new', 'new york', 'nyc', 'photography', 'road', 'usa', 'wet road', 'york']"
"From news sources:  Inondation (flooding) au Cap-Haitien. Les quartiers de Carénage, de Fatima, Lafossete, Shada, Fort-Michel, Petite Anse et Blue Hills sont inondés.
Yon miray tonbé nan kalvè bandinò dlo rantré nan kay moun yo lagé pou kont yo.
(Lightning coming down in ""kalve bandino"" and water entered into people's houses, they were isolated)

@jacquiecharles (of Miami Herald): Popular neighborhoods in #CapHaitien are flooded; so are parts of Carenage. Unconfirmed: 7-11 dead, I am hearing. #Haiti","The Main Street in Cap Haitien, Haiti",8169680065,"['cap', 'cap-haitien', 'chaos', 'dead', 'death', 'deaths', 'flood', 'getty', 'haiti', 'haitian', 'haitien', 'images', 'inondation', 'mud', 'muddy', 'news', 'people', 'rain', 'report', 'slide', 'storm', 'torrential', 'traffic', 'tropical', 'water']"
"Warren Street tube station is a London Underground station. It is on the Charing Cross branch of the Northern Line, between Goodge Street and Euston, and the Victoria Line between Oxford Circus and Euston.

The station opened as part of the original Charing Cross, Euston & Hampstead Railway on June 22, 1907 under the name ""Euston Road"", and this name can still be seen in the Northern Line platform tiling. The station's name changed to ""Warren Street"" the following year. The current station building replaced the original when escalators were installed. The Victoria Line platforms opened on December 1, 1968.",Warren Street,3508736120,"['london', 'metro', 'public', 'subway', 'train', 'transport', 'tube', 'underground']"
,Worcester Floods,869203228,"['floods', 'worcester']"
,road junction in tokyo,5910547112,[]
"It's, yet another, cold and rainy day here in San Diego. It's been significantly raining for 6 days straight. Landslides and flooding are threatening. Our pseudo-desert lifestyle is not accustomed to this. In the midst of the greyness I spotted two birds of paradise smooching away without a care in the world. Viva focused oblivion!",100122,4296261710,[]
,Flooded Street,3560947849,"['flood', 'flooded street']"
,steps,4621018235,"['asia', 'asian', 'bulidings', 'cliche', 'culture', 'details', 'japan', 'kokubunji', 'people', 'road', 'shibuya', 'shinjuku', 'sidewalk', 'tokyo', 'trains', 'typical']"
,Sunset,6802685897,"['clouds', 'cloudsstormssunsetssunrises', 'd40x', 'hdr', 'mood', 'nikon', 'road', 'snow', 'sunset', 'winter']"
,City Hall Cliche,3623716145,"['1000d', 'architecture', 'broad street', 'city', 'city hall', 'handheld', 'night', 'philadelphia']"
"Helena is the capital city of the U.S. state of Montana and the county seat of Lewis and Clark County. The 2010 census put the population at 28,180, and the Lewis and Clark County population at 63,395. Helena is the principal city of the Helena Micropolitan Statistical Area, which includes all of Lewis and Clark and Jefferson counties; its population is 74,801 according to the 2010 U.S. Census. Source:Wikipedia

Photographer was standing near the intersection of Cedar Street and Roberts Street.","Helena, Montana looking East on Cedar Street",7044105657,"['1fav', 'barren', 'bluesky', 'cedar street', 'city', 'cloud', 'clouds', 'fav', 'helena montana', 'lewis and clark county', 'nopeople', 'pavement', 'road', 'scape', 'sky', 'street', 'under10views']"
,On the road...,6771982533,"['art', 'georgia', 'love', 'magic', 'mpl', 'passion', 'tour', 'trickydame', 'usa']"
,2011Misc-Aug08-223,6024477215,"['1', '101', '2011 road trip', 'animal', 'california', 'd70', 'dog', 'nikon', 'nikon d70', 'pets', 'phong ho', 'pickles', 'pnw', 'west coast']"
,The street 1,848107353,"['flood', 'storm']"
,flood marker,2707879546,"['harbour', 'norfolk', 'wells']"
"This is what most stations looked like through here - small parking lot, small building, but a decent number of people getting on and off the train.",Rugby station,6369682083,[]
"Continued flooding caused  evacuations throughout the county, power outages and the closure of U.S. 36 on Thursday. Parts of most major roads in Boulder were also closed.",The rain continues...,9736584454,[]
,Flood water,4934005927,"['flood', 'flooding', 'leiden', 'street', 'water']"
,832,9077731989,"['велопарад', 'велосипед', 'москва', 'bicycle', 'bike', 'city', 'cyclist', 'friends', 'fuji', 'fujifilm', 'fujifilmx100s', 'ibikemsk', 'letsbikeit', 'moscow', 'msk', 'parade', 'people', 'road', 'summer', 'x100s']"
"The creek and river continued to rise, spreading up Columns road. Around 4:25pm Monday.",Columns Drive and Sope Creek Flood Spreading,3945412949,"['atlanta flooding', 'columns drive', 'columns drive and sope creek flood', 'flood', 'flooding', 'sope creek']"
"Please acknowledge any use of this photo: Andy Jones, Cleveland Museum of Natural History.","flooding at Headland Dunes State Park, Ohio",5382803958,[]
,Hotel W Barcelona,5152801816,"['2010', 'barcelona', 'bcn', 'building', 'edifici', 'golondrinas', 'hotel', 'hotel vela', 'hotel w barcelona', 'las golondrinas', 'mar mediterrani', 'mediterranean sea', 'mediterrani', 'montjuic', 'octubre', 'port', 'port de barcelona', 'puerto de barcelona', 'ricardo bofill', 'starwood hotels and resorts', 'terrace', 'terraza', 'torres mapfre', 'trucks', 'w', 'w barcelona']"
,"May 12, 2010 - 29 Manor Lane",4604904247,"['2010', 'manor lane flood may 12']"
In front of Pier 33 looking north,Pier 35 flooded Embarcadero 3-2010,4402627727,"['bay street', 'embarcadero', 'flood', 'kearny', 'pier 35', 'street']"
Very busy day on the pathways.,Great day for a bike ridge along the river,8601843416,"['bikes', 'bow', 'bridge', 'river', 'train']"
,On the road,6110903857,[]
"Sport field on Gailey Road, Taringa",Brisbane Floods 2011,5351545770,"['2011', 'brisbane', 'flood', 'st lucia', 'taringa', 'toowong']"
"7-exposure HDR, merged in Photomatix Pro

Looks much better <a href=""http://www.flickr.com/photos/13382424@N00/4961042929/lightbox/"">large & on black</a>!

Info:

A covered bridge is a bridge with enclosed sides and a roof, often accommodating only a single lane of traffic. They have typically been wooden, although some newer ones are concrete or metal with glass sides. Mainly associated with the nineteenth century, covered bridges often serve as prominent local landmarks and have long attracted the attention of historic preservationists.

Such bridges are found in rural areas throughout the United States and Canada, but are often threatened by arsonists, vandals, and flooding. In the United States, Pennsylvania has more covered bridges (over 200) than any other state, many of which can be seen in Bedford, Somerset, Washington, Chester and Lancaster Counties. The U.S. states of Vermont and New Hampshire have more covered bridges per square mile than any other place in the world. Oregon has the largest number of historical covered bridges in the western United States. They are also common in places such as Elizabethton, Tennessee; Lane County, Oregon; Madison County, Iowa; Parke County, Indiana; and Blount County, Alabama. Parts of California, Indiana, Ohio, Michigan, Kentucky, Maryland, Minnesota, Virginia, West Virginia, Wisconsin, and the New England states have surviving covered bridges.

<a href=""http://en.wikipedia.org/wiki/Covered_bridge#Covered_bridges_in_North_America"" rel=""nofollow"">en.wikipedia.org/wiki/Covered_bridge#Covered_bridges_in_N...</a>


Franconia Notch State Park is located in the White Mountains in northern New Hampshire and straddles 8 miles (13 km) of Interstate 93 as it passes through Franconia Notch, a mountain pass between the Kinsman Range and Franconia Range. Attractions in the state park include the Flume Gorge and visitor center, the Old Man of the Mountain historical site, fishing in Echo Lake and Profile Lake, and miles of hiking, biking and ski trails.
The park is also home to Cannon Mountain, a state-owned ski resort started in the 1930s. The mountain is named for a rock formation in the shape of a cannon found on the summit, but the ""Old Man of the Mountain"" formation was by far the more famous; it collapsed in May of 2003. Cannon is also famous for being one of the most challenging hills in New England. It boasts an aerial tram, which runs year-round, ferrying sightseers to the summit in the summer time and skiers in the winter. At the base of the tramway is the New England Ski Museum, with exhibits on the history of alpine skiing in New England and America.
On the west side of the notch, halfway up the side of Cannon Mountain, is Lonesome Lake, an easy day hike up the Lonesome Lake Trail from the state park's Lafayette Place campground. The Lonesome Lake Hut, one of numerous well-kept huts throughout the White Mountains that are maintained by the Appalachian Mountain Club, is found at the southwest end of the lake, near its outlet. Huts offer meals and lodging (reservations are recommended).
Opposite Cannon Mountain, on the east side of the notch, are the Eagle Cliffs, so named for the eagles that sometimes roost there. The Greenleaf Trail, a hiking trail, winds around the south side of the cliff and up to Greenleaf Hut, another AMC hut. East of Greenleaf Hut and outside of the state park is the 5,249-foot (1,600 m) summit of Mount Lafayette and the Franconia Ridge Trail (also the Appalachian Trail). The Appalachian Trail continues north to Mount Washington and eventually to Mount Katahdin in Maine.
Beneath a waterfall in the Pemigewasset River is a granite pothole about 20 feet (6 m) across known simply as ""the Basin"". It was scrubbed out by stones dragged (and eventually deposited) by the retreating North American ice sheet, and since made smooth by 15 millennia of rapidly whirling pebbles and grit. Below the Basin is ""Old Man's Foot"", a distinctively shaped rock formation, also the natural result of Pemigewasset's erosive energy.

<a href=""http://en.wikipedia.org/wiki/Franconia_Notch_State_Park"" rel=""nofollow"">en.wikipedia.org/wiki/Franconia_Notch_State_Park</a>",Covered Bridge,4961042929,"['bridge', 'covered bridge', 'franconia notch', 'new england', 'new hampshire', 'red']"
water from a broken hydrant.,it got deep,390445538,"['archive', 'emergency', 'flood', 'graffiti', 'hydrant', 'jefferson blvd', 'los angeles', 'sign', 'water']"
The doors to the big crazy building.,IMG_1209.JPG,280611244,[]
nothing better to do.,Running like hell,7519312,"['agent', 'corredor', 'coureur', 'ctanstfl', 'destination', 'distance', 'fanatic', 'friends', 'guy', 'hombre funcionamiento', 'homme courant', 'iceland', 'jog', 'joy', 'liberté', 'libertad', 'lopende mens', 'lost', 'man', 'people', 'perdido', 'perdu', 'point', 'ramble', 'road', 'roam', 'run', 'runner', 'running', 'travel', 'vamos', 'vanishing', 'vrijheid', 'wander']"
"cherry creek, bayton loop former subdivision removed due to flooding",P1050048,8387067320,[]
Montreal can feel a little like a giant construction site after a large snowfall,The War on Snow,2238641646,"['lanaudière', 'mont-royal', 'montreal', 'plateau', 'snow removal equipment', 'superclub', 'videotron']"
,Arch steps,2671875414,"['barge', 'flood', 'mississippi', 'river', 'riverfront', 'saint louis']"
,DSC02009,3101052936,"['america', 'building', 'city', 'new', 'new york', 'us', 'usa', 'york']"
"The pedestrian walkway that leads to the river walk area next to the Missouri River in Kansas City, Missouri.

Visit my website: <a href=""http://www.chrism70.com""> ChrisM70.com. </a>",KC Flood Levels,511711283,"['city market', 'concrete', 'flood', 'geological', 'high', 'history', 'kansascity', 'levels', 'line', 'missouri', 'missouri river', 'river', 'survey', 'u.s.', 'usgs', 'water']"
wet street at sunrise,Street at sunrise,6476463859,"['color', 'coloured', 'red', 'street', 'streetview', 'wet']"
"This picture is taken using BB Bold 9000 in Porong, East Java, Indonesia. 
In 2006, there was a big mud flood caused by the oil drilling. As a result, many people who live in Porong lost their homes.",Waiting,5614221543,[]
"these were built to prevent flash flooding deep in the valley.  from space they <a href=""http://maps.google.com/maps?f=q&hl=en&geocode=&q=irhef morocco&sll=37.0625,-95.677068&sspn=54.621153,113.730469&ie=UTF8&ll=31.282576,-7.684765&spn=0.00364,0.006942&t=h&z=18"">look like staples</a>.",dams,3063109477,"['morocco', 'ourika']"
,Charlotte_Photowalk_img-5153,2581529249,"['charlotte', 'curve', 'nc', 'road', 'uptown']"
,This Way to Tooth Sign,8293355562,"['arrow', 'cold', 'dental', 'dentist', 'lynn friedman', 'mequon', 'oral surgery', 'orthodontia', 'out of context', 'port washington road', 'sign', 'snow', 'teeth', 'this way', 'tooth', 'usa', 'wi', 'winter', 'wisconsin']"
